x[px],y[px],t[s]
0.00774606841736651,0.0042319294499111645,0.1124381681651992
0.011168784848771334,0.010257750238324422,0.12983789369404672
0.00942048398863737,0.001592326954158,0.16998282188844907
0.007739066580261234,0.007578586672945781,0.10879839274196297
0.0015688554139935227,0.010264979343204953,0.12265588838631605
0.007030006057421324,0.009419077669794959,0.1057801159834731
4.824176630642129e-05,0.011677450576215515,0.0990342638215451
0.00014285001878001143,0.013152896065000981,0.19888262652818633
0.006598459226622093,0.0018042861202063637,0.04056821708825673
0.007432934931406218,0.0020508309842744324,0.06380549266966293
0.0031389018944335658,0.001266109507687967,0.0248885309335235
0.005516608699311698,0.0003773363609242495,0.03178768312619433
0.006269085767389695,0.012086060074097855,0.09264255116233577
0.011887426518226258,0.013684536177588231,0.1823104960999953
0.0001936028530014631,0.010063094027819675,0.046757392410701135
0.007375867771249859,0.011178705952845152,0.051615599066103426
0.013993739462187453,0.003896568225668829,0.05263495254266913
0.005026517805372655,0.004647920181536179,0.14798726447410815
0.00893825499650609,0.007777442805772948,0.00063870732484151
0.009693544600564402,0.00669050403257494,0.07412853972691939
0.006219850287639982,6.8283793228294e-05,0.16641378470229354
0.013456997818545216,0.009364236293578672,0.07230887559962282
0.0071442941760518006,0.011074213207664989,0.08577847315856836
0.006209433580238676,0.010164887416990797,0.08291710635410023
0.006199515928945202,0.001077225786280343,0.04325768286565256
0.0023323571339261477,0.00325684263986903,0.10798750534622503
0.009143873004659698,0.0068544128394918856,0.10084036284163536
0.006899103183666935,0.010732721292257517,0.1581239784339178
0.00685868395068944,0.006655992386497832,0.09003750939292454
0.012920682807961636,0.012640898105506043,0.14687342514956828
0.010093120356723089,0.008967954869162744,0.10861764793828789
0.0024696280402606297,0.013890565686967856,0.16486084400802403
0.0003566209173216295,0.006146825939345649,0.015585164110945097
0.009786572369024278,0.0063596388716626855,0.03195004247349759
0.013913906921322777,0.002129216889941141,0.017942909022759662
0.002186506829354947,0.005340847681174412,0.17695223037595034
0.00582759041539185,0.012973783556562648,0.032863042729094634
0.011500557367670612,0.001874731333273403,0.06837291462790357
0.00015981778135432313,0.013321654820527452,0.0008814077427634959
0.014040493319012892,0.007442420484470479,0.003909859157183819
0.009341706186546905,0.013282248716344855,0.19660273300017816
0.002547557460899996,0.009405443447402935,0.11636311878686592
0.012939491932248467,0.0005222910054486827,0.008833607611953806
0.013835689241996008,0.004894664342588968,0.1673614305032186
0.01116584851387666,0.008661758509577388,0.1666422575169443
0.0025297350553641455,0.012089737729122375,0.15979957900388514
0.006773313851188829,0.0017758605000686544,0.1638477140253684
0.001629872377157834,0.0029158148169438924,0.15203608194430737
0.002766473619524292,0.00378778311400861,0.07270378327445387
0.0097667468703489,0.00416315570291822,0.14518988450787934
0.0024373776345383356,0.005284028089253907,0.03624325979494228
0.01144544270495914,0.012845621953434772,0.0381136374864973
0.011953001461938997,0.005207582323819533,0.12333626332871638
0.01198752647201254,0.007465019016763218,0.13968015184014662
0.012868015153496351,0.006806337647641647,0.0743306751587938
0.009602984101381707,0.013730180547899701,0.08663940600197773
0.0022192977289723914,0.009254069069212298,0.009040521175189083
0.006302487653366529,0.008570429137187623,0.009778406779165595
0.0059060431090619545,0.002208720092130957,0.03243638875625124
0.006743172521204275,0.005913514197703594,0.15468208291764926
0.0007378686924828891,0.0022683413750919927,0.16911343441641802
0.007006175823487427,0.010607540462836086,0.20343897643238185
0.003981517760735277,0.004179970914471597,0.2006321257555792
0.0065381321580648835,0.003592876794377501,0.14585815291864387
0.005524728833620572,0.005317037024859081,0.00859080587607458
0.00951007763853571,0.0008764993460576496,0.0691930377513016
0.0023044705776986245,0.010594166838165196,0.03478324683381596
0.011001968431656782,0.0013924499056432082,0.1499587949675509
0.0022603794777462426,0.013021347857482315,0.09891419080064555
0.009096417348177123,0.013866173128882983,0.16636146122607115
0.003107922449246472,0.007752044582091852,0.17252527305845866
0.0094499284190757,0.013888821663997825,0.09924047246450966
0.008847462465273122,0.00582404087062285,0.10017981296169934
0.0012142936342134792,0.010312288574174239,0.0718417012687738
0.000894105971141225,0.0010763363999323164,0.03843028351593739
0.002264858221511797,0.007318681545128672,0.1436893234638302
0.005377425995980256,0.009563864804290853,0.06333426591052863
0.011078555459680665,0.0005027931899411091,0.1258735718219641
0.0010649881059822933,0.011819257915684398,0.1309579561976169
0.0005360602129253543,0.01197754284839756,0.06891844882898629
0.00981272648542096,0.0023623798303696575,0.08185671379068872
0.013944513961014282,0.004429702105982505,0.032361904298542736
0.011591360336294985,0.002844883372455358,0.06633424528086253
0.00023200142898942394,0.0028036672839239773,0.1988048351264983
0.010628144851430033,0.009480460560334228,0.10863584513338531
0.004209038234401287,0.0036010539268441803,0.11074716481272034
0.013997972956193372,0.0033382516208510463,0.12479874020088862
0.010031952626783282,0.013755622551887451,0.044612340411964914
0.005819739483854171,0.005647510508140024,0.12087713552577126
0.011834695147628367,0.012226709642352082,0.09869687580260028
0.012092470073390284,0.0006780217154339747,0.19258682049772827
0.00523700540979796,0.00888940553304055,0.03488853484697052
0.01129669788280272,0.00269472898759706,0.039968063018226974
0.013662103136451052,0.002227157398893494,0.17149083220398056
0.01152376463334187,0.003675772274666141,0.16236406678170806
0.0005409700841003606,0.0001080729693257791,0.07293237983217798
0.00041054458061977496,0.013076040443158759,0.014658433284461739
0.0021804468132504045,0.013227014056656067,0.05250659601824337
0.008881684279536126,0.003900044213746327,0.11643274414727892
0.010425686019637828,0.006007087151891149,0.10998759275052981
