x[px],y[px],t[s]
0.004865275392251448,0.006562651631178894,0.0021442344371074696
0.0047128158612091365,0.008093714385562265,0.00206520787591459
0.004946811524928029,0.0004444284105034457,0.010968629534932888
0.006159580822248706,0.006162504941913597,0.0071076570007961165
0.008963774017105746,0.00917041317801901,0.006221252427234739
0.0009121453637352894,0.006190512011939818,0.020357986441416
0.007770558905077947,0.0016154965857538173,0.0020672163925666144
0.0064879485245240235,0.004559858528335105,0.012183160824055036
0.004261755109864813,0.0009641332868049746,0.01959630575981718
0.009132548618888322,0.003309624253094723,0.015825573231032217
