x[px],y[px],t[s]
0.004603200277055096,0.004508665363807158,0.00033038190017980194
0.009203517063493373,0.0028087582432016677,0.013403386948515015
0.009460291618091882,0.003524837067584431,0.019439001136101395
0.009002844321869432,0.00974858115336601,0.016797585314794874
0.007009528663973681,0.007951391114868032,0.011318231627115533
0.00943340834821234,0.005924046757814647,0.016953945464851985
0.003409398461445893,0.008841459058963073,0.015355317631085007
0.006696985958701748,0.0002873869138958274,0.009396037292229457
0.002419834729981404,0.007633515896015073,0.0076886723131423355
0.0035665595867775237,0.0036838979772351654,0.01614186257379603
