x [px],y [px],t [s],t_relToExtTrigger [s]
0.005899325885577879,0.008889533580454684,1.9495481821244165,nan
0.0058278799681403355,0.009089593721181328,1.9736396100047513,nan
0.0058257504645328,0.009478352329406789,2.007031494178188,nan
0.006136792464414414,0.008990263280949139,1.953607698011637,nan
0.006275686220325238,0.008845552066278012,1.9495451530558465,nan
0.004164940662090147,0.007423754523914483,0.059628794726453306,nan
0.004248599961313273,0.007450496113999139,0.0596889370551702,nan
0.006730133159024015,0.006753882102424371,1.8053090473220461,nan
0.006984043451567656,0.00679875206032704,1.8063335716947362,nan
0.0067555606324381885,0.006908030363158602,1.8052983915692629,nan
0.006776744450309843,0.006708817938851333,1.8238434352009623,nan
0.0067100032523294394,0.006988052341304045,1.8052163952837035,nan
0.006910266968896588,0.006899366055155961,1.8171045456581916,nan
0.006822936511923371,0.007107252607886335,1.8462622487097657,nan
0.0063079698302221645,0.006871491142688432,1.8052104506816786,nan
0.008674439782561438,0.007660137252432965,0.7823716010655347,nan
0.008890273906142835,0.007978844578914592,0.8151136261671167,nan
0.00901745515080253,0.007572958921941011,0.7876707636282528,nan
0.008890975386809972,0.007891190881855876,0.8145125249636035,nan
0.008458943302400114,0.0077938710047815475,0.7816934742077849,nan
0.008724687146733294,0.007464403545813044,0.7818261359163454,nan
0.0036275735453851136,0.009661645314030347,0.20887568540069762,nan
0.003344030781602998,0.009817668553513934,0.20600695477989528,nan
0.0033424580664250087,0.009740852971756671,0.20584693715838248,nan
0.003424017242793961,0.009359208352989423,0.20587472947248367,nan
0.0033458507872524703,0.009510937399125959,0.2341039507422263,nan
0.0032340008367750515,0.009772196343859601,0.21599655566465217,nan
0.003395254750168937,0.009864753393635229,0.20603121764827198,nan
0.0032224935498607753,0.009537004534344551,0.24023117811382524,nan
0.0036139650520088215,0.009515791159375786,0.20620371467521814,nan
0.003927638077317876,0.00625569302400802,0.9450937146878461,nan
0.0047058267630303895,0.006616520874537856,0.9437899528918041,nan
0.00366058554466267,0.006726245359832743,0.966473392708444,nan
0.0039232062191880464,0.006554843659814418,0.943374963258404,nan
0.006883956785284969,0.009701988074044935,1.4277200979628537,nan
0.006697886209934339,0.010068322171282361,1.44703605893874,nan
0.006658178350720092,0.010261092618088736,1.417611596815022,nan
0.008441028687864446,0.007151434621213049,0.7129979811084974,nan
0.008241886942376892,0.006897314776724746,0.7130296903086997,nan
0.007534109711242294,0.006193005873423617,0.2443007585937159,nan
0.0072072897885401685,0.0033107642031216375,2.0046910000225417,nan
0.007488020533701022,0.003341339431850071,2.0047589352722337,nan
0.007519346373574732,0.003313330204088833,2.0247296943615307,nan
0.0077223557116283155,0.0037468631325726356,2.034480607834337,nan
0.007056367139351076,0.0035034549017910286,2.00455889375128,nan
0.00747265502790505,0.0030960570868311466,2.015860978051118,nan
0.007274326409013287,0.0033602959279276897,2.004645987510202,nan
0.007353950924234718,0.003838147600144131,2.0527210034563006,nan
0.007292706904895346,0.0033104680358707478,2.0045534993248366,nan
0.007249267218089887,0.003112875188476387,2.0045839626069033,nan
0.007518662621906055,0.0036173739916597696,2.0045430772695334,nan
0.004034165096402778,0.00021854027609199972,1.3497647309385814,nan
0.003959228863906291,0.00012925094375423933,1.3350817901217547,nan
0.004006216527820641,0.00014660368230347433,1.335459855666297,nan
0.003629617511610826,0.0005527116278641976,1.3510080997903742,nan
0.003969257120624866,-0.0001567592403915639,1.33546613422898,nan
0.004369978703280164,0.00031488885156690405,1.335026365948369,nan
0.00012607421261794346,0.002576061739207688,1.9364313397197406,nan
0.006632904982613532,0.007281905130636802,1.2191108137437408,nan
0.006657405038742287,0.006984698313750865,1.1862270149768674,nan
0.0067608163324365264,0.007134166741021498,1.2139843896748952,nan
0.006666139468595878,0.006717859386346753,1.1951669882876386,nan
0.006640720321489312,0.006779347233798461,1.1948746496269178,nan
0.008114423091276962,0.00642006180506692,1.1318490840006998,nan
0.008602327341415573,0.006520359139136557,1.13514890961806,nan
0.008329683636484292,0.006638703534381032,1.1320138554836656,nan
0.00852304793155541,0.006631075654889087,1.1318450064466974,nan
0.00811933256346879,0.006533827864949062,1.1530327101291284,nan
0.0084210616470452,0.006816538909646472,1.131827230472292,nan
0.008099902086645967,0.00655409416900242,1.132020546115532,nan
0.008164438039790166,0.006171723185909709,1.1319581691076364,nan
0.00010821094538971228,0.005344881006066351,1.9883799525202102,nan
-0.00030789905893461623,0.005697677300093076,1.983898104707973,nan
0.00021716562379616675,0.005414254682034067,1.984827347561755,nan
0.0001167318751789609,0.004068684737355075,0.23837024573591892,nan
0.0006513704547179079,0.0042628214066128675,0.23812830369495064,nan
0.0005053280436669919,0.0038870092286811806,0.2381215378970078,nan
0.00010681515294206945,0.004022416076924036,0.2382701175729727,nan
0.00040975027321303885,0.004093554356292518,0.24194556446132387,nan
0.00028420329055842835,0.004150014806234144,0.2595551050786932,nan
0.0004171383867996058,0.0038727117911182,0.23813020537836138,nan
0.008220778516856696,0.0003531915908224953,1.7767670641278481,nan
0.008509677124634813,0.0003835595342802199,1.7714543822189408,nan
0.008044533552352113,0.0004672149193819345,1.7721496194941222,nan
0.008582169120482574,0.0004791725726086107,1.8041106157023017,nan
0.00868536969738453,0.0005611949372708271,1.7759619751101134,nan
0.00404581323203548,0.0007615883920935708,1.1450347080527488,nan
0.004981161144751157,0.0008165712456861987,1.1450911270739388,nan
0.004165538496364636,0.0008736098008731439,1.1450447016854235,nan
0.004205991413715091,0.001267086667889582,1.1450362991127727,nan
0.00399563258046194,0.0011554423835631262,1.1997085964646823,nan
0.003027480352225402,0.009773073038809203,0.28420936771378746,nan
0.0030555908241337386,0.009594620678073108,0.28646094514109016,nan
0.0029223626574959665,0.00966506008299767,0.31666227252862855,nan
0.002718681880280809,0.009299898272822843,0.25960937813158413,nan
0.008133076554145588,0.005159906227292543,0.32212663512987894,nan
0.008357693942969091,0.005611623547837701,0.3358870353400521,nan
0.007848468560512141,0.005104770442465096,0.322258743611948,nan
0.008301401080297716,0.0047172435619878455,0.39088439168637,nan
0.004666159646102714,0.0037179069089147815,0.3731591215189361,nan
0.005112691911612371,0.004203043822339109,0.37235851829374006,nan
0.005007565568227441,0.0037618071485934503,0.3457125439384813,nan
0.004996014959552092,0.004071894802725068,0.38173409612784026,nan
0.00496493401315293,0.004204505638708377,0.345759680308706,nan
0.001933784520818522,0.0016903711899796158,1.2023609878868535,nan
0.002070196638180453,0.0019367232102385863,1.1859731952774082,nan
0.002130941528814667,0.0016333929074342868,1.1906755867518655,nan
0.002130119926397917,0.0017311415104023869,1.185254246517324,nan
0.0019932134473349683,0.0018203558771455592,1.185422092314274,nan
-1.1769039082273376e-05,0.00791448827791661,1.2044986129978825,nan
0.00018703815478905665,0.008254359830862815,1.2349531813671162,nan
0.0003475954361088345,0.007694022546416214,1.1976610706894253,nan
0.00019923782548213523,0.007984480264436582,1.1981334367652514,nan
-0.00016129535445495236,0.008195042612707959,1.1974870171712977,nan
-8.488589277312836e-06,0.007888001215174087,1.210737896442469,nan
0.007319719765165222,0.0038920524483366833,1.8397862281204247,nan
0.006929780371396478,0.003567283978128571,1.8489118227040158,nan
0.006870311655434688,0.003890556130398929,1.8964782765946593,nan
0.006375507033564403,0.0035417737420775446,1.840005740678848,nan
0.004693795110900821,0.004024461119875649,1.3379502501101534,nan
0.007021629398817147,0.0013525989214978023,0.9448287580785746,nan
0.007077381144201006,0.0012290197263092745,0.9448302339847441,nan
0.0026023926815492942,0.0005774429591853647,0.5137024694268878,nan
0.002490654770441755,0.0007037018709742704,0.5124023088035989,nan
0.007933006425325103,0.009192389325444963,0.7856081148657097,nan
0.008312751302809836,0.009157929466766258,0.7849659288744485,nan
0.0028008984243308483,0.008853614406549805,1.8606941193408422,nan
0.0029081387035026504,0.00908005016896028,1.8608850284465783,nan
0.0032048580047644407,0.008552823587057364,1.860585153685653,nan
0.004496826190851494,0.0007807973286716381,0.4769038396252954,nan
0.004454030832159286,0.0010243561512291214,0.475667849602158,nan
0.009496071420124395,0.00311161782159987,0.14640919538492178,nan
0.009253381572343853,0.0035587313909859653,0.14148843504685774,nan
