x[px],y[px],t[s]
0.48571015021363406,0.03784781746833343,0.9329020608553182
0.630720238528805,0.7381504175598331,0.7869581363576126
0.06656885873321383,0.43252115699579363,0.0413529197548268
0.7705431865103785,0.22273796301890536,0.6767351924464907
0.5292399127640357,0.5676277497974045,0.9513131467632113
0.07065492468305856,0.483998725012668,0.8669418017791959
0.2508833726525158,0.28271659564414386,0.18998278091601717
0.8658702729118726,0.8447960849005015,0.28323504663613486
0.5341576941637305,0.7040924387513612,0.3438335583474813
0.36652303351460697,0.5887630976151746,0.6427098377053145
0.5035994041951872,0.31698792059219194,0.7264386483331436
0.8952118135209195,0.3067802794842881,0.6193859548200912
0.7385820102663501,0.4235463976963766,0.18095697071164607
0.14111980444778904,0.31721255499715895,0.12377649531254377
0.3615956265766124,0.20207012716438763,0.7320605662974145
0.8526807205355673,0.32004301842243965,0.1471499168473548
0.43224365204386517,0.643648456679363,0.5554262508353653
0.7911715582742177,0.178906635208964,0.05967639817332626
0.0369431484653735,0.42559899378889987,0.4305915473361569
0.8027179520102088,0.2328279240065002,0.03415625030590874
0.8353776463296476,0.196219347046372,0.32352287535071467
0.1695043223797782,0.8930543929843064,0.8476488206732414
0.862346298490243,0.948967460141808,0.6534408763424505
0.8797950581403815,0.5865433759254192,0.8443378527779901
0.23785093328874274,0.8130224909778273,0.51679060256551
